id,raw_question,normalized_question,domain,intent,risk_level,should_rewrite,rewritten_question,recommended_spread,safety_action,allowed,forbidden,router_notes,followup_questions,query_tags,priority
qt_0205,我要不要答应邀约？,我要不要答应邀约?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0206,我要不要停止合作？,我要不要停止合作?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0207,我要不要继续等消息？,我要不要继续等消息?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0208,我要不要换手机？,我要不要换手机?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0209,我要不要换电脑？,我要不要换电脑?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0210,我要不要养宠物？,我要不要养宠物?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0211,我要不要开始健身？,我要不要开始健身?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0212,我要不要发朋友圈？,我要不要发朋友圈?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0213,我要不要剪头发？,我要不要剪头发?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0214,我要不要换房子？,我要不要换房子?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0215,我要不要和室友沟通？,我要不要和室友沟通?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0216,我要不要请假？,我要不要请假?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0217,我要不要拒绝这个请求？,我要不要拒绝这个请求?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0218,我要不要重新开始这个计划？,我要不要重新开始这个计划?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0219,我要不要放弃这个目标？,我要不要放弃这个目标?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0220,我要不要把话说清楚？,我要不要把话说清楚?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0221,A 和 B 我该选哪个？,A和B我该选哪个?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0222,两个选择都很纠结怎么办？,两个选择都很纠结怎么办?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0223,我现在该动还是该等？,我现在该动还是该等?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0224,这件事现在是不是好时机？,这件事现在是不是好时机?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0225,我要不要买相机？,我要不要买相机?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0226,我要不要开始学乐器？,我要不要开始学乐器?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0227,我要不要换发型？,我要不要换发型?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0228,我要不要参加聚会？,我要不要参加聚会?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0229,我要不要加入这个社群？,我要不要加入这个社群?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0230,我要不要停止内耗直接行动？,我要不要停止内耗直接行动?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0231,我要不要再给自己一次机会？,我要不要再给自己一次机会?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0232,我要不要退出这个群？,我要不要退出这个群?,decision,general_option_decision,medium,True,不同选择分别有什么收益、代价、风险和最小验证动作？,three_option_a_b_advice,compare_options,比较选项 | 拆收益代价 | 给最小验证动作 | 提醒现实信息,替用户直接决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,通用决策类进入 A/B 决策牌阵。如果用户没有给 A/B，系统应自动抽象为行动/不行动。,哪个代价是你最不能接受的？ | 有没有一个小实验可以先验证？,decision | option_compare | cost_benefit,normal
qt_0233,我这次考试能过吗？,我这次考试能过吗?,study,study_planning_or_anxiety,medium,True,我该如何评估当前准备状态，并提高通过概率？,three_state_obstacle_advice,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0234,我论文能顺利通过吗？,我论文能顺利通过吗?,study,study_planning_or_anxiety,medium,True,我该如何评估当前准备状态，并提高通过概率？,three_state_obstacle_advice,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0235,导师怎么看我？,导师怎么看我?,study,study_planning_or_anxiety,medium,True,我该如何理解当前和导师的沟通信号，并改善汇报与推进？,three_state_obstacle_advice,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0236,我要不要换研究方向？,我要不要换研究方向?,study,study_planning_or_anxiety,low,True,我当前学业状态、主要卡点和下一步学习策略是什么？,study_5,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0237,我适合考研还是工作？,我适合考研还是工作?,study,study_planning_or_anxiety,low,True,我当前学业状态、主要卡点和下一步学习策略是什么？,study_5,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0238,我要不要读博？,我要不要读博?,study,study_planning_or_anxiety,low,True,我当前学业状态、主要卡点和下一步学习策略是什么？,study_5,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0239,我现在学习状态怎么样？,我现在学习状态怎么样?,study,study_planning_or_anxiety,low,True,我当前学业状态、主要卡点和下一步学习策略是什么？,study_5,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0240,我为什么学不进去？,我为什么学不进去?,study,study_planning_or_anxiety,low,True,我当前学业状态、主要卡点和下一步学习策略是什么？,study_5,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0241,我毕业会顺利吗？,我毕业会顺利吗?,study,study_planning_or_anxiety,medium,True,我该如何评估当前准备状态，并提高通过概率？,three_state_obstacle_advice,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0242,我该怎么准备复试？,我该怎么准备复试?,study,study_planning_or_anxiety,low,True,我当前学业状态、主要卡点和下一步学习策略是什么？,study_5,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0243,我该不该换导师？,我该不该换导师?,study,study_planning_or_anxiety,low,True,我当前学业状态、主要卡点和下一步学习策略是什么？,study_5,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0244,我适合出国吗？,我适合出国吗?,study,study_planning_or_anxiety,low,True,我当前学业状态、主要卡点和下一步学习策略是什么？,study_5,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0245,我这个课题有前途吗？,我这个课题有前途吗?,study,study_planning_or_anxiety,low,True,我当前学业状态、主要卡点和下一步学习策略是什么？,study_5,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0246,我论文卡住的原因是什么？,我论文卡住的原因是什么?,study,study_planning_or_anxiety,low,True,我当前学业状态、主要卡点和下一步学习策略是什么？,study_5,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0247,我答辩会不会翻车？,我答辩会不会翻车?,study,study_planning_or_anxiety,medium,True,我该如何评估当前准备状态，并提高通过概率？,three_state_obstacle_advice,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0248,我现在该补哪门能力？,我现在该补哪门能力?,study,study_planning_or_anxiety,low,True,我当前学业状态、主要卡点和下一步学习策略是什么？,study_5,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0249,我适合做科研吗？,我适合做科研吗?,study,study_planning_or_anxiety,low,True,我当前学业状态、主要卡点和下一步学习策略是什么？,study_5,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0250,我该不该延期毕业？,我该不该延期毕业?,study,study_planning_or_anxiety,medium,True,我该如何评估当前准备状态，并提高通过概率？,three_state_obstacle_advice,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0251,我该怎么安排学习节奏？,我该怎么安排学习节奏?,study,study_planning_or_anxiety,low,True,我当前学业状态、主要卡点和下一步学习策略是什么？,study_5,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0252,我是不是不适合这个专业？,我是不是不适合这个专业?,study,study_planning_or_anxiety,low,True,我当前学业状态、主要卡点和下一步学习策略是什么？,study_5,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0253,我开题能过吗？,我开题能过吗?,study,study_planning_or_anxiety,medium,True,我该如何评估当前准备状态，并提高通过概率？,three_state_obstacle_advice,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0254,我该不该换论文题目？,我该不该换论文题目?,study,study_planning_or_anxiety,low,True,我当前学业状态、主要卡点和下一步学习策略是什么？,study_5,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0255,我现在适合冲竞赛吗？,我现在适合冲竞赛吗?,study,study_planning_or_anxiety,low,True,我当前学业状态、主要卡点和下一步学习策略是什么？,study_5,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0256,我该不该找老师沟通？,我该不该找老师沟通?,study,study_planning_or_anxiety,low,True,我当前学业状态、主要卡点和下一步学习策略是什么？,study_5,rewrite_then_read,分析学习状态 | 做复盘 | 给准备策略 | 提醒现实计划,保证考试/答辩结果 | 替导师读心 | 制造恐慌 | 鼓励摆烂,学业类类似事业类，但更强调节奏、准备度和可执行复盘。,你现在最卡的是内容、时间、心态，还是外部沟通？ | 最近一个可执行学习动作是什么？,study | planning | exam | thesis,normal
qt_0257,今天运势怎么样？,今天运势怎么样?,daily,daily_light_reading,low,True,今天我需要留意的状态、节奏和一个小提醒是什么？,single_card_daily,normal_reading,轻量提醒 | 情绪陪伴 | 给一个小行动 | 避免恐吓,预测灾祸 | 承诺好运 | 严重化日常问题 | 制造迷信依赖,每日轻占只做状态提醒，不做重大预测。,今天你更想要提醒、鼓励，还是清醒一点的建议？,daily | light | single_card,low
qt_0258,今天需要注意什么？,今天需要注意什么?,daily,daily_light_reading,low,True,今天我需要留意的状态、节奏和一个小提醒是什么？,single_card_daily,normal_reading,轻量提醒 | 情绪陪伴 | 给一个小行动 | 避免恐吓,预测灾祸 | 承诺好运 | 严重化日常问题 | 制造迷信依赖,每日轻占只做状态提醒，不做重大预测。,今天你更想要提醒、鼓励，还是清醒一点的建议？,daily | light | single_card,low
qt_0259,今天适合出门吗？,今天适合出门吗?,daily,daily_light_reading,low,True,今天我需要留意的状态、节奏和一个小提醒是什么？,single_card_daily,normal_reading,轻量提醒 | 情绪陪伴 | 给一个小行动 | 避免恐吓,预测灾祸 | 承诺好运 | 严重化日常问题 | 制造迷信依赖,每日轻占只做状态提醒，不做重大预测。,今天你更想要提醒、鼓励，还是清醒一点的建议？,daily | light | single_card,low
